hole_number,depth_from,depth_to,CLV
CC3I-GT-D00047,329,331.5,INS
CC3I-GT-D00047,331.5,334.8,IDOC
CC3I-GT-D00047,334.8,343.05,FDC
CC3I-GT-D00047,343.05,350.1,IDOC
CC3I-GT-D00047,350.1,355.8,FDC
CC3I-GT-D00047,355.8,363.95,IDOC
CC3I-GT-D00047,363.95,381.35,FDC
CC3I-GT-D00047,395.85,399.65,FDC
CC3I-GT-D00047,399.65,402.55,SR
CC3I-GT-D00047,402.55,405.4,FDC
CC3I-GT-D00047,405.4,410.3,INC
CC3I-GT-D00047,410.3,429.35,FDC
CC3I-GT-D00047,429.35,445.1,INC
CC3I-GT-D00047,445.1,454.05,XTC
CC3I-GT-D00046,106.6,112.75,INF
CC3I-GT-D00046,112.75,118,IC
CC3I-GT-D00045,0,150,DT
CC3I-GT-D00045,150,159.9,XTC
CC3I-GT-D00045,159.9,162.35,XTS
CC3I-GT-D00045,202,208,XTC
CC3I-GT-D00045,208,210.45,XTS
CC3I-GT-D00045,210.45,238.1,XTC
CC3I-GT-D00045,238.1,241.7,XTS
CC3I-GT-D00045,241.7,251,XTC
CC3I-GT-D00044,150.9,156.6,INC
CC3I-GT-D00044,156.6,159.85,XTC
CC3I-GT-D00044,159.85,169,INC
CC3I-GT-D00044,169,212.5,XTC
CC3I-GT-D00043,0,0.9,AT
CC3I-GT-D00043,110.5,122.9,XTS
CC3I-GT-D00043,122.9,152,XGC
CC3I-GT-D00042,209,211.1,XTS
CC3I-GT-D00042,211.1,236.1,XTC
CC3I-GT-D00041,0,52.5,AT
CC3I-GT-D00041,83.5,88,XTS
CC3I-GT-D00041,142.35,146.75,XTC
CC3I-GT-D00041,146.75,150,ANC
CC3I-GT-D00041,150,167.5,XTC
CC3I-GT-D00040,0,76,AT
CC3I-GT-D00040,103.45,131.5,XTC
CC3I-GT-D00039,0,44.9,AT
CC3I-GT-D00039,113.5,134.5,XTF
CC3I-GT-D00039,134.5,136.85,SXF
CC3I-GT-D00039,136.85,138.65,VQ
CC3I-GT-D00039,148,150.5,XTF
CC3I-GT-D00038,0,55.4,XTF
CC3I-GT-D00038,55.4,66.3,SXC
CC3I-GT-D00038,66.3,79.65,CXC
CC3I-GT-D00038,79.65,91.35,SXC
CC3I-GT-D00038,91.35,97,CXC
CC3I-GT-D00037,0,13.5,AT
CC3I-GT-D00037,13.5,16,SR
CC3I-GT-D00037,20,102.4,XTF
CC3I-GT-D00037,102.4,103.9,VQ
CC3I-GT-D00037,103.9,121.45,XTF
CC3I-GT-D00037,121.45,124,XTC
CC3I-GT-D00037,124,128,XTF
CC3I-GT-D00037,128,158,XTC
CC3I-GT-D00036,0,250,SR
CC3I-GT-D00036,250,290.5,HF
CC3I-GT-D00036,290.5,306.5,HC
CC3I-GT-D00036,306.5,346.45,HF
CC3I-GT-D00036,346.45,357.8,IF
CC3I-GT-D00036,357.8,368.7,HC
CC3I-GT-D00036,368.7,400,IF
CC3I-GT-D00036,400,427.5,HF
CC3I-GT-D00036,427.5,433,IC
CC3I-GT-D00036,540.15,552.5,IDOC
CC3I-GT-D00035,0,249,DT
CC3I-GT-D00035,249,266.5,HS
CC3I-GT-D00035,266.5,281.5,HF
CC3I-GT-D00035,281.5,290.25,HS
CC3I-GT-D00035,290.25,296,HC
CC3I-GT-D00035,296,302.5,HS
CC3I-GT-D00035,302.5,308.5,HF
CC3I-GT-D00034,0,2.2,XTF
CC3I-GT-D00034,2.2,24.45,IF
CC3I-GT-D00034,24.45,30.5,XGF
CC3I-GT-D00034,30.5,54.65,XTF
CC3I-GT-D00034,84.9,86.75,VQ
CC3I-GT-D00034,86.75,91.7,XGC
CC3I-GT-D00033,0,1.4,AT
CC3I-GT-D00033,50.5,56.5,IS
CC3I-GT-D00033,56.5,62.1,HC
CC3I-GT-D00033,62.1,77.5,IF
CC3I-GT-D00033,378.3,385.75,INF
CC3I-GT-D00032,0,1.7,AT
CC3I-GT-D00032,1.7,13.25,FLF
CC3I-GT-D00032,13.25,17.2,QZS
CC3I-GT-D00032,17.2,42.05,IF
CC3I-GT-D00032,42.05,57.3,FLF
CC3I-GT-D00032,57.3,63.55,INF
CC3I-GT-D00032,63.55,110.6,FLF
CC3I-GT-D00032,110.6,112.7,XTF
CC3I-GT-D00032,204.65,261.25,FLC
CC3I-GT-D00031,0,134.45,DT
CC3I-GT-D00031,134.45,156.65,QXF
CC3I-GT-D00030,0,3.4,SO
CC3I-GT-D00030,3.4,31.95,FLF
CC3I-GT-D00030,31.95,92.15,INF
CC3I-GT-D00030,92.15,183.6,FLF
CC3I-GT-D00030,183.6,185.9,SR
CC3I-GT-D00029,0,14.5,AT
CC3I-GT-D00029,14.5,34.85,XTF
CC3I-GT-D00029,34.85,50.9,QFF
CC3I-GT-D00029,50.9,134.45,XTF
CC3I-GT-D00028,0,224.6,XTF
CC3I-GT-D00028,224.6,239.9,XTC
CC3I-GT-D00028,239.9,245.45,QZC
CC3I-GT-D00027,0,12.5,AT
CC3I-GT-D00027,12.5,80.35,QZF
CC3I-GT-D00027,80.35,97,IF
CC3I-GT-D00027,97,128.5,IF
CC3I-GT-D00027,128.5,145,HF
CC3I-GT-D00027,145,215.6,IF
CC3I-GT-D00027,215.6,220.65,INF
CC3I-GT-D00027,220.65,256,IC
CC3I-GT-D00026,0,5.95,PE
CC3I-GT-D00026,5.95,22.65,FGF
CC3I-GT-D00026,22.65,31.35,QZF
CC3I-GT-D00026,31.35,62.7,XTF
CC3I-GT-D00026,62.7,68.7,INC
CC3I-GT-D00026,68.7,85.4,XTF
CC3I-GT-D00026,85.4,87.65,VQ
CC3I-GT-D00026,87.65,90.8,XTS
CC3I-GT-D00026,90.8,92.8,VQ
CC3I-GT-D00026,92.8,101.8,XTC
CC3I-GT-D00026,101.8,104.6,XGC
CC3I-GT-D00026,104.6,107.7,XTC
CC3I-GT-D00025,0,1.25,AT
CC3I-GT-D00025,1.25,4.2,SR
CC3I-GT-D00025,4.2,8.15,AT
CC3I-GT-D00025,8.15,13.65,IF
CC3I-GT-D00025,19.75,26.9,IALF
CC3I-GT-D00025,26.9,53.9,QFF
CC3I-GT-D00025,53.9,61.8,QFF
CC3I-GT-D00025,61.8,65.85,XTF
CC3I-GT-D00025,95.2,102.2,XTF
CC3I-GT-D00025,102.2,123.1,IF
CC3I-GT-D00025,123.1,150.35,IF
CC3I-GT-D00025,150.35,165.65,IF
CC3I-GT-D00025,165.65,182.15,IF
CC3I-GT-D00025,200.25,202.15,INF
CC3I-GT-D00025,202.15,211.75,IF
CC3I-GT-D00025,228.1,235.05,IF
CC3I-GT-D00025,235.05,253.8,IF
CC3I-GT-D00025,253.8,283.85,IS
CC3I-GT-D00025,283.85,293.95,IF
CC3I-GT-D00025,316.2,330.75,IMNF
CC3I-GT-D00025,330.75,337.95,QFF
CC3I-GT-D00025,337.95,353.95,IMNF
CC3I-GT-D00025,353.95,358.2,QFF
CC3I-GT-D00025,391.3,394.85,QFS
CC3I-GT-D00025,420.2,427.5,QFF
CC3I-GT-D00025,427.5,437.6,MNF
CC3I-GT-D00025,437.6,445.05,IF
CC3I-GT-D00025,466.85,469.35,INF
CC3I-GT-D00025,469.35,481.85,HF
CC3I-GT-D00025,481.85,490.65,HF
CC3I-GT-D00025,530.45,541.25,IF
CC3I-GT-D00025,541.25,546.4,XTF
CC3I-GT-D00025,546.4,549.65,INF
CC3I-GT-D00025,590.95,612.9,XTF
CC3I-GT-D00025,612.9,615.6,XTS
CC3I-GT-D00025,615.6,631.05,XTC
CC3I-GT-D00025,631.05,635.45,FGC
CC3I-GT-D00024,0,2.5,AT
CC3I-GT-D00024,2.5,91.2,QFF
CC3I-GT-D00024,176.4,184,QFF
CC3I-GT-D00024,184,205.85,ICTF
CC3I-GT-D00024,205.85,209.5,INF
CC3I-GT-D00024,209.5,217.9,ICTF
CC3I-GT-D00024,217.9,226,INF
CC3I-GT-D00024,226,276.85,IP
CC3I-GT-D00024,276.85,281.95,INF
CC3I-GT-D00024,300.5,306,INF
CC3I-GT-D00024,306,322,IS
CC3I-GT-D00024,322,335,IP
CC3I-GT-D00022,0,3.2,AT
CC3I-GT-D00022,3.2,6,QFF
CC3I-GT-D00022,16,30.65,QFS
CC3I-GT-D00022,30.65,36.55,ICTF
CC3I-GT-D00022,108.55,115,IS
CC3I-GT-D00022,172.1,176.5,INC
CC3I-GT-D00022,176.5,193,HC
CC3I-GT-D00022,193,205.5,IC
CC3I-GT-D00022,205.5,221.5,IC
CC3I-GT-D00022,221.5,238,HMNF
CC3I-GT-D00021,0,1.3,AT
CC3I-GT-D00021,1.3,56.1,XTF
CC3I-GT-D00021,56.1,110.9,XTS
CC3I-GT-D00021,110.9,150.95,XTF
CC3I-GT-D00021,150.95,230.8,QXF
CC3I-GT-D00020,0,2.8,AT
CC3I-GT-D00020,2.8,31,QFF
CC3I-GT-D00020,31,47,QZF
CC3I-GT-D00020,67.55,71.5,QZF
CC3I-GT-D00020,71.5,75,QZS
CC3I-GT-D00020,75,83.5,QZS
CC3I-GT-D00020,130,155.5,IF
CC3I-GT-D00020,155.5,170.5,IF
CC3I-GT-D00020,170.5,179.65,HF
CC3I-GT-D00020,179.65,189.5,IF
CC3I-GT-D00020,189.5,202,HF
CC3I-GT-D00020,202,239.5,HF
CC3I-GT-D00020,239.5,266.5,HMNF
CC3I-GT-D00020,284.5,347.5,HMNF
CC3I-GT-D00019,0,1.3,AT
CC3I-GT-D00019,21.4,47,IS
CC3I-GT-D00019,47,50.7,QXF
CC3I-GT-D00019,62.6,76.25,QXF
CC3I-GT-D00019,98.4,104,HP
CC3I-GT-D00019,104,117.2,IS
CC3I-GT-D00019,117.2,120.8,INF
CC3I-GT-D00019,128.45,130.2,INF
CC3I-GT-D00019,130.2,134.35,IF
CC3I-GT-D00019,143.15,169.3,IP
CC3I-GT-D00019,169.3,177.5,HF
CC3I-GT-D00019,177.5,188.5,IC
CC3I-GT-D00019,188.5,196.1,HF
CC3I-GT-D00019,196.1,231.7,IS
CC3I-GT-D00019,231.7,281.85,IS
CC3I-GT-D00018,0,11,AT
CC3I-GT-D00018,11,43.9,XTF
CC3I-GT-D00018,43.9,94.85,CXF
CC3I-GT-D00018,149.5,163,CXF
CC3I-GT-D00018,163,173.5,CXS
CC3I-GT-D00018,173.5,178,CXF
CC3I-GT-D00018,178,190,CXS
CC3I-GT-D00018,190,197.5,CXF
CC3I-GT-D00018,197.5,212.5,CXC
CC3I-GT-D00018,212.5,214,VQ
CC3I-GT-D00018,214,218.5,CXC
CC3I-GT-D00018,218.5,220,CXS
CC3I-GT-D00018,220,226,CXC
CC3I-GT-D00017,0,31,XTF
CC3I-GT-D00017,31,80.5,CXF
CC3I-GT-D00017,80.5,116.05,XTS
CC3I-GT-D00017,116.05,135,CXF
CC3I-GT-D00017,135,138.15,FLF
CC3I-GT-D00017,138.15,144.45,FLC
CC3I-GT-D00017,144.45,153.6,CXF
CC3I-GT-D00017,153.6,156.4,XTS
CC3I-GT-D00017,156.4,172.8,CXC
CC3I-GT-D00017,172.8,175.05,XTF
CC3I-GT-D00017,175.05,193.95,CXC
CC3I-GT-D00017,193.95,199.8,VQ
CC3I-GT-D00017,199.8,215.5,CXC
CC3I-GT-D00015,0,118,DT
CC3I-GT-D00015,118,120.15,INF
CC3I-GT-D00015,120.15,129.35,IC
CC3I-GT-D00015,129.35,134.5,QXF
CC3I-GT-D00015,134.5,148,FLS
CC3I-GT-D00015,148,152.9,FLF
CC3I-GT-D00015,152.9,157.35,INS
CC3I-GT-D00015,157.35,163,FLF
CC3I-GT-D00015,163,166,FLC
CC3I-GT-D00015,166,171.5,FLF
CC3I-GT-D00015,171.5,173,SR
CC3I-GT-D00015,173,176,XTS
CC3I-GT-D00015,176,180,AXC
CC3I-GT-D00014,0,19.05,IF
CC3I-GT-D00014,19.05,57.5,IF
CC3I-GT-D00014,57.5,63.5,IS
CC3I-GT-D00014,63.5,75.15,IF
CC3I-GT-D00014,75.15,101.55,IF
CC3I-GT-D00014,101.55,103.6,VQ
CC3I-GT-D00014,103.6,110.9,IC
CC3I-GT-D00014,110.9,133.25,IF
CC3I-GT-D00014,133.25,144.45,QXF
CC3I-GT-D00011,0,30.8,IF
CC3I-GT-D00011,30.8,50.6,IC
CC3I-GT-D00011,50.6,69.8,IS
CC3I-GT-D00011,69.8,80.4,IF
CC3I-GT-D00011,80.4,202.05,IC
CC3I-GT-D00011,202.05,206.4,IS
CC3I-GT-D00011,206.4,211.05,FLF
CC3I-GT-D00011,211.05,214.65,IF
CC3I-GT-D00011,214.65,325.05,IC
CC3I-GT-D00010,0,3.7,AT
CC3I-GT-D00010,3.7,17.85,ICTF
CC3I-GT-D00010,19.35,33.85,IDOC
CC3I-GT-D00010,69.05,79,IDOC
CC3I-GT-D00009,0,22.6,FLF
CC3I-GT-D00009,22.6,24.5,CHF
CC3I-GT-D00009,43.8,48.25,XTF
CC3I-GT-D00009,48.25,56.6,FLF
CC3I-GT-D00009,56.6,64.6,XTF
CC3I-GT-D00009,64.6,73.1,FLF
CC3I-GT-D00009,73.1,81.85,XTF
CC3I-GT-D00008,0,154,DT
CC3I-GT-D00008,154,211.9,IF
CC3I-GT-D00008,211.9,219.5,INF
CC3I-GT-D00008,219.5,265,IS
CC3I-GT-D00008,265,275.5,IF
CC3I-GT-D00008,275.5,291.5,XTF
CC3I-GT-D00007,0,6,AT
CC3I-GT-D00007,6,16.5,XTF
CC3I-GT-D00007,83.2,150,XTF
CC3I-GT-D00006,104.1,124.1,IS
CC3I-GT-D00006,124.1,133.5,ICTC
CC3I-GT-D00006,133.5,149.15,IC
CC3I-GT-D00006,149.15,199.1,IC
CC3I-GT-D00006,199.1,260.2,IDOC
CC3I-GT-D00006,260.2,269.1,FDC
CC3I-GT-D00006,269.1,275.8,IDOC
CC3I-GT-D00006,275.8,286.95,FDC
CC3I-GT-D00006,286.95,292.25,IDOC
CC3I-GT-D00006,292.25,301.7,FDC
CC3I-GT-D00006,301.7,307.2,IDOC
CC3I-GT-D00006,307.2,328.6,FDC
CC3I-GT-D00006,328.6,331.9,IDOC
CC3I-GT-D00006,331.9,334.05,XTC
CC3I-GT-D00006,334.05,348,HDOC
CC3I-GT-D00006,348,361,FDC
CC3I-GT-D00005,0,15,IF
CC3I-GT-D00005,15,23.15,IC
CC3I-GT-D00005,23.15,29.75,IF
CC3I-GT-D00005,29.75,37.5,IF
CC3I-GT-D00005,37.5,54.15,IF
CC3I-GT-D00005,54.15,60.1,IC
CC3I-GT-D00005,60.1,128.35,IS
CC3I-GT-D00005,128.35,239.7,IC
CC3I-GT-D00005,239.7,255.6,IF
CC3I-GT-D00005,255.6,279.45,IC
CC3I-GT-D00005,279.45,287.25,HC
CC3I-GT-D00005,287.25,301.65,IC
CC3I-GT-D00005,301.65,326.3,HC
CC3I-GT-D00005,326.3,328.6,INF
CC3I-GT-D00005,328.6,342.45,IC
CC3I-GT-D00005,347.2,360.35,HC
CC3I-GT-D00005,361.95,372.75,HC
CC3I-GT-D00005,372.75,424.75,IC
CC3I-GT-D00005,424.75,441.6,HC
CC3I-GT-D00005,441.6,452.1,FLS
CC3I-GT-D00004,0,3,AT
CC3I-GT-D00004,51,69,IF
CC3I-GT-D00004,69,82.5,IS
CC3I-GT-D00004,121.9,142.5,XTC
CC3I-GT-D00003,0,4,IC
CC3I-GT-D00003,4,16,IF
CC3I-GT-D00003,16,34,IC
CC3I-GT-D00003,34,41.8,IC
CC3I-GT-D00003,41.8,55,IC
CC3I-GT-D00003,55,186.5,IC
CC3I-GT-D00003,186.5,191.5,HC
CC3I-GT-D00003,191.5,270.7,IC
CC3I-GT-D00003,270.7,298,HC
CC3I-GT-D00003,298,305.15,IC
CC3I-GT-D00003,305.15,352,HC
CC3I-GT-D00003,352,360,IC
CC3I-GT-D00003,360,365.8,HC
CC3I-GT-D00003,365.8,375.35,IC
CC3I-GT-D00003,375.35,377.2,HC
CC3I-GT-D00003,377.2,382.65,IC
CC3I-GT-D00003,382.65,390.9,XTC
CC3I-GT-D00003,390.9,396.5,IC
CC3I-GT-D00003,443,448.2,INC
CC3I-GT-D00002,0,3.75,AT
CC3I-GT-D00002,3.75,16.9,IF
CC3I-GT-D00002,16.9,19,XTF
CC3I-GT-D00002,19,24.45,HC
CC3I-GT-D00002,24.45,32.45,XTF
CC3I-GT-D00002,32.45,51.35,IF
CC3I-GT-D00002,51.35,153.15,IC
CC3I-GT-D00001,30.75,45.65,HC
CC3I-GT-D00001,73.5,80.65,INC
CC3I-GT-D00001,84.3,85.85,INC
CC3I-GT-D00001,85.85,119.5,IC
CC3I-GT-D00001,119.5,124.5,FDF
CA4P-GT-G00019,0,9.8,QZF
CA4P-GT-G00014,0,21,PI
CA4P-GT-G00014,21,22.5,SR
CA4P-GT-G00014,22.5,27,PI
CA4P-GT-G00014,27,28.5,SR
CA4P-GT-G00014,28.5,34.5,FSF
CA4P-GT-G00014,34.5,47.5,QXF
CA4P-GT-G00014,76.25,101.3,QXC
CA4P-GT-G00013,0,31.15,QXF
CA4P-GT-G00013,31.15,85,QXC
CA4P-GT-G00012,0,166.65,DT
CA4P-GT-G00012,179.7,185.6,IC
CA4P-GT-G00011,0,4.3,AT
CA4P-GT-G00011,4.3,18.85,IF
CA4P-GT-G00011,18.85,23.7,FSF
CA4P-GT-G00011,23.7,28.3,VQ
CA4P-GT-G00010,42.85,51.4,IANS
CA4P-GT-G00010,80.25,92.5,IF
CA4P-GT-G00010,110.5,112,SR
CA4P-GT-G00010,112,138.3,IF
CA4P-GT-G00010,138.3,143.4,IS
CA4P-GT-G00010,156.75,166.65,IC
CA4P-GT-G00009,0,2.5,AT
CA4P-GT-G00009,2.5,12.6,IF
CA4P-GT-G00009,48.9,56.3,IS
CA4P-GT-G00009,56.3,64.55,IF
CA4P-GT-G00009,64.55,71.3,IS
CA4P-GT-G00009,154.85,169.8,IC
CA4P-GT-G00008,0,11.3,AT
CA4P-GT-G00008,11.3,12.8,SR
CA4P-GT-G00008,12.8,29.4,AT
CA4P-GT-G00008,29.4,30.9,SR
CA4P-GT-G00008,30.9,39.6,IN
CA4P-GT-G00008,39.6,66.35,IF
CA4P-GT-G00008,205.5,212.15,IF
CA4P-GT-G00004,0,11.85,IF
CA4P-GT-G00004,11.85,31.2,IF
CA4P-GT-G00004,31.2,32.8,IF
CA4P-GT-G00004,32.8,36.9,IF
CA4P-GT-G00004,36.9,38.5,IF
CA4P-GT-G00004,38.5,41.5,IF
CA4P-GT-G00004,41.5,43,IF
CA4P-GT-G00004,43,44.5,IF
CA4P-GT-G00004,73.5,84,IF
CA4P-GT-G00004,84,92.45,IF
CA4P-GT-G00004,92.45,135.9,IF
CA4P-GT-G00004,135.9,148.75,IF
CA4P-GT-G00004,148.75,184.7,IF
CA4P-GT-G00004,201.15,205.9,IF
CA4P-GT-G00004,205.9,222.4,IF
CA4P-GT-G00004,229.3,236.8,IGOF
CA4P-GT-G00004,236.8,238.35,IF
CA4P-GT-G00004,238.35,243.6,IOCF
CA4P-GT-G00004,243.6,265.15,IC
CA4P-GT-G00004,265.15,270.9,IOCF
CA4P-GT-G00004,270.9,280,IC
CA4P-GT-G00001,0,4.2,IF
CA4P-GT-G00001,167.5,187,IF
CA4P-GT-G00001,187,211,IF
CA4P-GT-D00265,0,17,PI
CA4P-GT-D00265,17,43.9,PI
CA4P-GT-D00265,43.9,52.35,LT
CA4P-GT-D00265,52.35,53.9,FLF
CA4P-GT-D00262,0,56.05,PI
CA4P-GT-D00262,56.05,67.1,LT
CA4P-GT-D00259,0,39.45,PI
CA4P-GT-D00259,39.45,50.2,FLF
CA4P-GT-D00258,0,19.3,PI
CA4P-GT-D00258,19.3,37.3,PI
CA4P-GT-D00258,37.3,47.2,FLF
CA4P-GT-D00253,0,50.95,PI
CA4P-GT-D00253,50.95,56.15,LT
CA4P-GT-D00253,56.15,62.2,FLF
CA4P-GT-D00251,0,54.75,PI
CA4P-GT-D00251,54.75,66.2,LT
CA4P-GT-D00249,0,31.35,PI
CA4P-GT-D00249,31.35,40,FLF
CA4P-GT-D00248,0,16.4,PI
CA4P-GT-D00248,16.4,24.8,PI
CA4P-GT-D00248,24.8,37.3,FLF
CA4P-GT-D00247,0,9.85,PI
CA4P-GT-D00247,9.85,25.85,PI
CA4P-GT-D00247,25.85,35.3,FLF
CA4P-GT-D00246,0,61.4,PI
CA4P-GT-D00246,61.4,65.8,SO
CA4P-GT-D00246,65.8,72.9,FLF
CA4P-GT-D00239,26.05,37.3,FLF
CA4P-GT-D00206,0,263.95,DT
CA4P-GT-D00206,326.5,336.65,IS
CA4P-GT-D00206,343.6,350.85,IS
CA4P-GT-D00202,57.65,75.8,IGOF
CA4P-GT-D00200,0,45.95,PI
CA4P-GT-D00200,45.95,52.5,LT
CA4P-GT-D00200,52.5,58.6,QZF
CA4P-GT-D00199,0,43.55,PI
CA4P-GT-D00199,43.55,55.3,QZF
CA4P-GT-D00198,0,5.3,PI
CA4P-GT-D00198,5.3,17.5,PI
CA4P-GT-D00198,17.5,35.4,PI
CA4P-GT-D00198,35.4,45.55,FLF
CA4P-GT-D00197,0,45.75,PI
CA4P-GT-D00197,45.75,47.7,LT
CA4P-GT-D00197,47.7,57.75,FLF
CA4P-GT-D00196,0,48.7,PI
CA4P-GT-D00196,48.7,59.95,FLF
CA4P-GT-D00195,0,36.9,PI
CA4P-GT-D00195,36.9,48.1,FLF
CA4P-GT-D00192,0,9.7,IF
CA4P-GT-D00192,9.7,25.1,IF
CA4P-GT-D00192,25.1,85,IF
CA4P-GT-D00192,85,112.2,IF
CA4P-GT-D00192,112.2,131.25,IF
CA4P-GT-D00192,131.25,160.8,IF
CA4P-GT-D00192,160.8,169.45,IF
CA4P-GT-D00191,0,21.15,PI
CA4P-GT-D00191,21.15,36.55,PI
CA4P-GT-D00191,36.55,38.95,LT
CA4P-GT-D00191,38.95,51.7,QZF
CA4P-GT-D00189,43.1,89.4,IF
CA4P-GT-D00189,89.4,128.7,IF
CA4P-GT-D00189,128.7,174,IF
CA4P-GT-D00189,174,198.1,IF
CA4P-GT-D00189,198.1,322.7,IF
CA4P-GT-D00189,322.7,452.7,IF
CA4P-GT-D00187,0,4.7,IF
CA4P-GT-D00187,4.7,7.7,IF
CA4P-GT-D00187,7.7,35.7,IF
CA4P-GT-D00187,35.7,105.25,IF
CA4P-GT-D00187,105.25,117.4,IF
CA4P-GT-D00187,117.4,146.6,IF
CA4P-GT-D00187,146.6,155.35,IF
CA4P-GT-D00187,155.35,190.65,IF
CA4P-GT-D00187,190.65,206.3,IF
CA4P-GT-D00187,206.3,220.7,IF
CA4P-GT-D00187,291.65,442.5,IF
CA4P-GT-D00186,0,20.85,IF
CA4P-GT-D00186,20.85,22.35,IF
CA4P-GT-D00186,22.35,53.4,IF
CA4P-GT-D00186,53.4,97.6,IF
CA4P-GT-D00186,97.6,110.65,IF
CA4P-GT-D00186,110.65,160,IF
CA4P-GT-D00186,160,177,IF
CA4P-GT-D00186,177,212.2,IF
CA4P-GT-D00186,212.2,240,IF
CA4P-GT-D00186,240,264.6,IF
CA4P-GT-D00186,264.6,276.6,IF
CA4P-GT-D00186,276.6,349.15,IF
CA4P-GT-D00186,349.15,357.6,IF
CA4P-GT-D00186,357.6,379.2,IF
CA4P-GT-D00186,379.2,394.1,IF
CA4P-GT-D00186,394.1,408.6,IF
CA4P-GT-D00186,408.6,416.5,IF
CA4P-GT-D00186,416.5,460.2,IF
CA4P-GT-D00185,0,101.15,IF
CA4P-GT-D00185,101.15,109.35,IF
CA4P-GT-D00185,109.35,118.45,IF
CA4P-GT-D00185,118.45,139,IF
CA4P-GT-D00185,139,192.45,IF
CA4P-GT-D00185,192.45,206.6,IF
CA4P-GT-D00185,264.75,268.7,IF
CA4P-GT-D00185,268.7,270.45,IF
CA4P-GT-D00185,270.45,298.3,IF
CA4P-GT-D00185,298.3,299.8,IF
CA4P-GT-D00185,299.8,330.1,IF
CA4P-GT-D00185,330.1,332,IF
CA4P-GT-D00185,332,348.9,IF
CA4P-GT-D00185,348.9,352.2,IF
CA4P-GT-D00185,352.2,353.4,IF
CA4P-GT-D00183,42.95,87.7,IF
CA4P-GT-D00183,141.3,152.75,IF
CA4P-GT-D00183,152.75,168.2,IF
CA4P-GT-D00183,168.2,181.5,IF
CA4P-GT-D00183,181.5,197.95,IF
CA4P-GT-D00183,197.95,235.7,IF
CA4P-GT-D00183,235.7,260.7,IF
CA4P-GT-D00183,260.7,279.9,IF
CA4P-GT-D00183,279.9,292.55,IF
CA4P-GT-D00183,292.55,306.4,IF
CA4P-GT-D00183,306.4,334.15,IF
CA4P-GT-D00183,334.15,337.4,IF
CA4P-GT-D00183,337.4,394.3,IF
CA4P-GT-D00180,0,6,IF
CA4P-GT-D00180,6,52.2,IF
CA4P-GT-D00180,52.2,79.6,IF
CA4P-GT-D00180,79.6,133,IF
CA4P-GT-D00179,0,1.45,IF
CA4P-GT-D00179,1.45,20.7,IF
CA4P-GT-D00179,20.7,40,IF
CA4P-GT-D00179,40,248.9,IF
CA4P-GT-D00179,248.9,307.3,IF
CA4P-GT-D00178,165.1,185.1,IF
CA4P-GT-D00178,185.1,194.2,IF
CA4P-GT-D00178,269.55,379.85,IF
CA4P-GT-D00178,379.85,385.85,IF
CA4P-GT-D00178,385.85,395,IF
CA4P-GT-D00177,0,20.8,IF
CA4P-GT-D00177,20.8,43.3,IF
CA4P-GT-D00177,43.3,64.05,IF
CA4P-GT-D00177,64.05,79.1,IF
CA4P-GT-D00177,168.65,382.3,IF
CA4P-GT-D00174,0,21.1,IF
CA4P-GT-D00174,21.1,59.1,IF
CA4P-GT-D00174,59.1,114.35,IF
CA4P-GT-D00174,114.35,148.75,IF
CA4P-GT-D00174,148.75,172.8,IF
CA4P-GT-D00174,172.8,188,IF
CA4P-GT-D00174,188,198.55,IF
CA4P-GT-D00174,198.55,210.8,IF
CA4P-GT-D00174,210.8,233.7,IF
CA4P-GT-D00174,233.7,245.8,IF
CA4P-GT-D00174,245.8,269.35,IF
CA4P-GT-D00174,269.35,280.3,IF
CA4P-GT-D00174,280.3,314.65,IF
CA4P-GT-D00174,314.65,328.25,IF
CA4P-GT-D00174,328.25,340.85,IF
CA4P-GT-D00174,340.85,382.4,IF
CA4P-GT-D00174,382.4,395.7,IF
CA4P-GT-D00173,0,13.95,IF
CA4P-GT-D00173,13.95,15.45,IF
CA4P-GT-D00173,15.45,23.3,IF
CA4P-GT-D00173,23.3,24.8,IF
CA4P-GT-D00173,24.8,36.1,IF
CA4P-GT-D00173,36.1,37.6,IF
CA4P-GT-D00173,37.6,55.7,IF
CA4P-GT-D00173,55.7,57.2,IF
CA4P-GT-D00173,57.2,60.4,IF
CA4P-GT-D00173,60.4,61.9,IF
CA4P-GT-D00173,61.9,63.5,IF
CA4P-GT-D00173,63.5,65,IF
CA4P-GT-D00173,65,69.1,IF
CA4P-GT-D00173,69.1,70.7,IF
CA4P-GT-D00173,70.7,81.5,IF
CA4P-GT-D00173,81.5,83,IF
CA4P-GT-D00173,83,93.7,IF
CA4P-GT-D00173,93.7,174.1,IF
CA4P-GT-D00173,174.1,175.7,IF
CA4P-GT-D00173,256,275.5,IF
CA4P-GT-D00173,275.5,277,IF
CA4P-GT-D00173,277,284.5,IF
CA4P-GT-D00173,284.5,286,IF
CA4P-GT-D00173,286,297.8,IF
CA4P-GT-D00173,297.8,299.3,IF
CA4P-GT-D00173,299.3,302.5,IF
CA4P-GT-D00173,302.5,304,IF
CA4P-GT-D00172,0,45.7,IF
CA4P-GT-D00172,45.7,47.2,IF
CA4P-GT-D00172,47.2,50.3,IF
CA4P-GT-D00172,50.3,51.9,IF
CA4P-GT-D00172,51.9,76.1,IF
